kx_target,kx_selected,t_reference,phi_zonal_real,response_normalized,initial_level,initial_normalization,source_path
0.05,0.05000000074505806,1360.11865234375,-5.914462445711036e-07,-2.096628420276478,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1370.1192626953125,-4.5140937872484777e-07,-1.6002092181685725,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1380.119873046875,-9.406215567713407e-10,-0.0033344262589436527,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1390.1204833984375,-1.1389826560677609e-07,-0.40376000842568016,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1400.12109375,-5.856783124821659e-07,-2.0761815741684924,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1410.1217041015625,-4.158128491264105e-07,-1.4740224407490665,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1420.122314453125,-1.36414647573876e-07,-0.4835787354652887,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1430.1229248046875,-2.2467929845367182e-07,-0.7964696824262572,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1440.12353515625,-2.9437896553025657e-07,-1.0435492847027885,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1450.1241455078125,-1.299787383082829e-07,-0.4607639650606708,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1460.124755859375,4.142943080526142e-08,0.14686393372093912,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1470.1253662109375,2.7810344561102917e-07,0.9858539016808311,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1480.1259765625,2.46992879447812e-07,0.8755694966526218,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1490.1265869140625,1.5673374311825054e-07,0.5556082623811996,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1500.127197265625,5.749807059578351e-07,2.0382594365715048,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1510.1253662109375,5.83268825726417e-07,2.067640141271161,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1520.1229248046875,1.0040687469808114e-07,0.3559341343621093,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1530.1204833984375,3.0530662675999474e-08,0.1082286947358905,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1540.1180419921875,5.067779236411658e-07,1.7964861679784232,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1550.1156005859375,6.929941877929036e-07,2.456607548952562,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1560.1131591796875,2.718326319558472e-07,0.963624381672218,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1570.1107177734375,1.1847029311139308e-08,0.0419967470883096,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1580.1082763671875,1.9863219842488166e-07,0.7041348494851032,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1590.1058349609375,2.8507284698232417e-07,1.0105598578374506,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1600.1033935546875,-5.171688263706511e-08,-0.18333210657817992,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1610.1009521484375,-3.4890730246212675e-07,-1.23684776613059,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1620.0985107421875,-9.037591679179343e-08,-0.3203752114304556,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1630.0960693359375,-2.168580132706805e-09,-0.007687438680377688,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1640.0936279296875,-3.322916386146424e-07,-1.177946600785194,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1650.0911865234375,-3.7539349368304366e-07,-1.3307391413288914,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1660.0887451171875,-1.1359872618399158e-07,-0.40269816574332673,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1670.0863037109375,-2.719453342436418e-07,-0.9640239020374064,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1680.0838623046875,-5.591868049365379e-07,-1.982271353035192,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1690.0814208984375,-6.202659714046459e-07,-2.198791987800061,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1700.0789794921875,-3.1998662323692007e-07,-1.1343263306597486,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1710.0765380859375,6.57153205041179e-08,0.23295542051573073,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1720.0740966796875,9.507604741784033e-08,0.33703678894495637,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1730.0716552734375,-1.1693517946646703e-07,-0.41452561893822454,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1740.0692138671875,1.5796997113523639e-07,0.5599905892928096,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1750.0667724609375,5.902102744049809e-07,2.0922470074250263,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1760.0643310546875,3.984818888403779e-07,1.4125856082052588,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1770.0618896484375,3.312031406885621e-07,1.174087964927447,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1780.0594482421875,8.344885218217149e-07,2.9581933562105442,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1790.0570068359375,8.438148815265601e-07,2.9912545363167427,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1800.0545654296875,3.5063457177287635e-07,1.2429707941481491,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1810.0521240234375,3.6884877218748674e-07,1.3075386404949911,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1820.0496826171875,6.745168065806384e-07,2.3911067482669295,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1830.0472412109375,5.321455311229269e-07,1.8864122555795835,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1840.0447998046875,1.7632681260795114e-07,0.6250640864896909,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1850.0423583984375,-2.575787033166537e-07,-0.9130953739055061,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1860.0399169921875,-5.224893284318577e-07,-1.8521818091444606,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1870.0374755859375,-2.338604792646925e-07,-0.8290162152629684,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1880.0350341796875,-7.99451860356e-08,-0.2833991265395185,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1890.0325927734375,-4.4257583652206507e-07,-1.568895035681039,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1900.0301513671875,-7.472570447297864e-07,-2.648964925575634,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1910.0277099609375,-4.5071114240028046e-07,-1.5977340276747705,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1920.0252685546875,-3.7337380764688124e-07,-1.3235795200068818,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1930.0228271484375,-5.300612584359145e-07,-1.8790236798783968,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1940.0203857421875,-2.7340337647093456e-07,-0.9691925421289874,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1950.0179443359375,1.52856547753874e-07,0.5418639228633945,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1960.0155029296875,6.635818498250035e-08,0.2352343223569966,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1970.0130615234375,8.541888905009181e-08,0.30280295471439983,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1980.0106201171875,2.9721076741992916e-07,1.0535877901070887,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1980.110595703125,5.671438131343334e-07,2.010478294377712,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,1990.110595703125,5.986641282511553e-07,2.1222152258344713,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2000.1107177734375,2.5640292616585976e-07,0.9089273403557219,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2010.1107177734375,6.502317362224002e-08,0.23050181659674185,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2020.110595703125,3.169553440198879e-07,1.1235806944932163,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2030.1104736328125,2.7022580585621196e-07,0.9579283149580229,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2040.1102294921875,1.9871075286155709e-07,0.704413318519245,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2050.110107421875,3.496291855928426e-07,1.2394067826124253,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2060.10986328125,3.415669666059625e-07,1.2108268776531113,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2070.10986328125,2.659929609067033e-07,0.9429232268350959,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2080.109619140625,2.0287532208375703e-07,0.7191763747895658,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2090.109619140625,-1.212134565179865e-08,-0.04296917601359543,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2100.109375,7.292884160530704e-08,0.2585267610895215,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2110.109375,6.131430730125418e-08,0.21735418972961357,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2120.10986328125,-1.6673732163508034e-07,-0.5910701276231746,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2130.110595703125,-2.951269926461565e-07,-1.0462009794674927,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2140.111083984375,-9.711992252809416e-08,-0.34428215855037403,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2150.11181640625,-5.641187832736651e-08,-0.19997548116668507,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2160.1123046875,-3.8020305027494613e-07,-1.3477886249160655,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2170.113037109375,-5.071679563375126e-07,-1.7978688018923312,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2180.113525390625,-3.7780993074796924e-07,-1.3393052125021159,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2190.1142578125,-3.10349241647002e-07,-1.100162603484299,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2200.11474609375,-1.7112225148332597e-07,-0.6066143442364988,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2210.115478515625,2.5128612842082055e-08,0.08907887120838737,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2220.115966796875,1.3747665183852764e-07,0.4873434534665638,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2230.11669921875,9.936194820484323e-08,0.3522299556595948,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2240.1171875,1.7164944212774418e-07,0.6084831918251629,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2250.117919921875,2.698241322191509e-07,0.9565044148641965,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
0.05,0.05000000074505806,2260.118408203125,3.9446607154163437e-07,1.398349865301372,2.820939747125582e-07,line_first,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc
